Title,Link,Views,Duration 
How does Artificial Intelligence work? Shotgyaan - #LifeLongLearning,https://www.youtube.com/watch?v=gRD10_-rHSg,"274,907",3:58
Flight Of Success | #RahoAmbitious with upGrad,https://www.youtube.com/watch?v=mxdyKYfiVh4,"1,314,245",1:12
Finding Purpose - Kanishka Kumar | Ambition Stories - upGrad,https://www.youtube.com/watch?v=ZxVpRC_8lkA,"2,705",3:12
How Google googles everything? | Shotgyaan - #LifeLongLearning,https://www.youtube.com/watch?v=Kh4Gu7t-W38,"277,577",3:17
Meet the Mentor - Karan | upGrad,https://www.youtube.com/watch?v=MqqiAmdxPII,"1,523",1:19
Skills Required to Become a Big Data Engineer | upGrad Careers in-shorts,https://www.youtube.com/watch?v=Zl7yiX_isyw,"18,406",4:36
Falguni Vasavada-Oza | upGrad Faculty,https://www.youtube.com/watch?v=sHc2_wV6J0s,"1,746",4:00
upGrad - IIIT Bangalore | University Partner,https://www.youtube.com/watch?v=UPMQrvPUgZM,"8,850",3:42
Change is the only constant - Sonia Thakurani | Ambition Stories - upGrad,https://www.youtube.com/watch?v=OaZT9jBVJJw,"2,495",3:00
Vicky Kaushal presents Robin Sharma's 5 AM  Club | Standup Book - #LifeLongLearning,https://www.youtube.com/watch?v=IeKe4B2lO9U,"657,437",5:05
Meet the Mentor - Kinnari | upGrad,https://www.youtube.com/watch?v=r91qh9v9zxk,"1,052",1:03
Exploratory Data Analysis (eda) in Data Science QnA Session | upGrad,https://www.youtube.com/watch?v=gU8j5y2eRaw,"2,717",9:52
upGrad aspire | International Education Day | Swades Foundation,https://www.youtube.com/watch?v=ou3YOXBl3Ao,"54,449",0:48
Unchaai ki aadat | #RahoAmbitious with upGrad,https://www.youtube.com/watch?v=9uVhAo6__9k,"8,971,157",0:30:00
"upGrad learner, Nitin, on transitioning to his dream Machine Learning career | upGrad Success Story",https://www.youtube.com/watch?v=ddzbT0vd9PE,"122,779",3:10
Aarti Venkatesh on PG Certification in Digital Marketing and Communications | upGrad & MICA,https://www.youtube.com/watch?v=ISEUGW4XOIQ,"2,029",1:52
Python Crash Course Part 3 | Python Tutorial for Beginners with examples | upGrad,https://www.youtube.com/watch?v=mOAvtbGtYEs,"1,774",16:00
Where to Get Started with Big Data Engineering? | upGrad Careers in-shorts,https://www.youtube.com/watch?v=o0i5qBLrg2A,231,1:35
3 Tiers of Big Data Professionals | upGrad Careers in-shorts,https://www.youtube.com/watch?v=7jKDyS23kTU,563,1:30:00
What is Big Data | Big Data Explained | upGrad Careers in-shorts,https://www.youtube.com/watch?v=KziYKbawMEs,605,2:44
Mazhar Hussain Warsi on PG program in Management | upGrad,https://www.youtube.com/watch?v=bIZPYFuxqjg,"2,670",2:04
Top 5 Things To Know About Big Data | upGrad,https://www.youtube.com/watch?v=ffqr79Qej2s,863,2:26
Roshni Ghevarughese on PG Diploma in Data Science | upGrad,https://www.youtube.com/watch?v=XvXoI_6fCYc,"8,049",1:42
Saurabh Deshpande on PG Diploma in Machine Learning and AI | upGrad,https://www.youtube.com/watch?v=VMsHVuAQN2A,"2,991",1:58
Debasmita Dey on PG Diploma in Data Science | upGrad,https://www.youtube.com/watch?v=xx2xnMGqEPs,"1,765",1:56
Sudhanshu Ghag on PG Diploma in Data Science | upGrad,https://www.youtube.com/watch?v=E3jab5KWF6w,551,2:08
Python Crash Course Part 5 | Python Tutorial for Beginners with examples | upGrad,https://www.youtube.com/watch?v=dqQGbz3p8a4,"1,496",9:58
Shreya Marianka on PG Certification in Digital Marketing and Communications | upGrad & MICA,https://www.youtube.com/watch?v=FXyQW-t6QO0,"2,849",1:45
Arun Prasad on PG Diploma in Machine Learning and AI | upGrad,https://www.youtube.com/watch?v=t11lZDH9Ekg,"2,746",2:02:00
Linear Regression in Data Science by Sumit Shukla | upGrad,https://www.youtube.com/watch?v=sTOz1irJWO0,"2,157",14:29
Prathima Dileep on PG Diploma in Data Science | upGrad,https://www.youtube.com/watch?v=wt7sqlSaHV4,805,2:19
Shiv Malhotra on PG Certification in Digital Marketing and Communications | upGrad & MICA,https://www.youtube.com/watch?v=aTq4ktEeZhA,"8,254",2:08:00
Python Crash Course Part 6 | Python Tutorial for Beginners with examples | upGrad,https://www.youtube.com/watch?v=K0_Z6Jp9VK8,"1,049",10:56
A Day in The Life of a Digital Marketer | Digital Marketing Professional 🤓| upGrad,https://www.youtube.com/watch?v=sDL4TjO9ZdM,"422,327",3:24
Deep Learning Interview Questions and Answers | upGrad,https://www.youtube.com/watch?v=IHlIAmiAPE4,"2,836",54:02:00
Prakriti Kundaliya on PG Certification in Digital Marketing and Communications | upGrad & MICA,https://www.youtube.com/watch?v=xifTsoTlp9Q,886,2:01
Pratik Gharat on PG Diploma in Data Science | upGrad,https://www.youtube.com/watch?v=mQwf7xT1Aqg,"7,857",2:10:00
Python Crash Course Part 4 | Python Tutorial for Beginners with examples | upGrad,https://www.youtube.com/watch?v=bZ5rcTpxV9s,"1,405",23:49
Top 5 Reasons Why you Must Learn Blockchain | upGrad,https://www.youtube.com/watch?v=-qUPRA2lgZA,"3,567",3:38
Srijan Patel | upGrad Faculty,https://www.youtube.com/watch?v=bN0yj6GTh1o,"1,183",2:41:00
How To Get A Blockchain Development Job? | Blockchain Careers | upGrad Careers in-shorts,https://www.youtube.com/watch?v=jtheHiTm1Ak,"1,945",1:03
Python Crash Course Part 2 | Python Tutorial for Beginners with examples | upGrad,https://www.youtube.com/watch?v=y0oAa_rbdUQ,"3,074",19:16
Perspectives on Machine Learning/AI - Professor Vs Professional | upGrad,https://www.youtube.com/watch?v=-s0CibeRnEA,824,13:23
Bhupendra Turkar on PG program in Management | upGrad,https://www.youtube.com/watch?v=4Pf8YEbrWCQ,"10,814",1:40:00
Popular Applications of Data Science | Careers In Shorts | upGrad,https://www.youtube.com/watch?v=Wjdjnvp2dho,"1,846",3:16
Steps to Become a Data Scientist | Careers In Shorts | upGrad,https://www.youtube.com/watch?v=NScg08GUJpo,"31,522",5:59
A Day in The Life of a Data Scientist 👨🏻‍💻| upGrad,https://www.youtube.com/watch?v=de7ZUb1fH3s,"2,298,267",3:24
What is Data Science | Careers In Shorts | upGrad,https://www.youtube.com/watch?v=GYBFAvSVLzQ,"4,385",5:08
Skills Required To Become A Data Scientist | Careers In Shorts | upGrad,https://www.youtube.com/watch?v=E-U4TwHZ68w,"33,283",4:06
Data Scientist vs Data Analyst vs Data Engineer | Dynamics Of Data Roles | Careers In Shorts,https://www.youtube.com/watch?v=yMVRnqj2LZc,"3,848",2:59
Blockchain Developer Interview Questions | upGrad Careers in-shorts,https://www.youtube.com/watch?v=4Lff5M_dRDQ,"2,905",2:46
Top 5 Reasons to get into Cloud Computing | upGrad,https://www.youtube.com/watch?v=gWxWtsQtbts,"2,067",2:29
Different Roles in Blockchain Industry | Blockchain Developer Career | upGrad Careers in-shorts,https://www.youtube.com/watch?v=pgYfV6SRd00,"2,839",1:23
Deeti Dalal on PG Certification in Digital Marketing and Communications | upGrad & MICA,https://www.youtube.com/watch?v=4vyD_VeMEvE,803,0:57
Skills Needed to Become a Blockchain Developer | upGrad Careers in-shorts,https://www.youtube.com/watch?v=h7xnwJLFBes,"8,790",2:01
Anuja Gaikwad on PG Certification in Digital Marketing and Communications | upGrad & MICA,https://www.youtube.com/watch?v=roMbnKe-9n4,617,0:58
Christella Manuvel on PG Certification in Digital Marketing and Communications | upGrad & MICA,https://www.youtube.com/watch?v=lpvthUAsCdQ,432,0:42
What is Blockchain | Blockchain Technology Explained | upGrad Careers in-shorts,https://www.youtube.com/watch?v=2t_RgXvHftg,"2,181",1:15
Pulkit Gupta on Product Management Certification Program | upGrad and Duke CE,https://www.youtube.com/watch?v=tnjoqEmGEUw,"6,746",2:17
Saujanya Parashar on PG Certification in Digital Marketing and Communications | upGrad & MICA,https://www.youtube.com/watch?v=VNW_LnqSgZU,"1,257",1:50
Popular Applications of Machine Learning | upGrad - Careers in Shorts,https://www.youtube.com/watch?v=Jgkk4_7CwTE,822,3:20
Abhinaba Chakraborty on PG Diploma in Machine Learning and AI | upGrad,https://www.youtube.com/watch?v=C4WE7j5PWZ0,808,0:48
Advanced Certification in Machine Learning and Cloud | upGrad & IIT Madras,https://www.youtube.com/watch?v=9wNprajjmbY,595,1:05
Nandini Pathak on PG Diploma in Machine Learning and AI | upGrad,https://www.youtube.com/watch?v=UU2U7X0S8z8,"11,152",2:02
Python Crash Course Part 1 | Python Tutorial for Beginners with examples | upGrad,https://www.youtube.com/watch?v=fybn1bfs9y0,"10,266",8:31
Path to Becoming a Machine Learning Expert | upGrad - Careers in Shorts,https://www.youtube.com/watch?v=2ZlOK3opEUU,"1,456",6:25
Executive Program in Blockchain Technology Management | IMT Ghaziabad | upGrad,https://www.youtube.com/watch?v=mumIcGqFHXc,"177,652",0:56:00
Skills Required to Become A Machine Learning Expert | upGrad - Careers in Shorts,https://www.youtube.com/watch?v=-CiPh-0Fet4,"2,971",6:04
Manan Verma on PG Diploma in Data Science | upGrad,https://www.youtube.com/watch?v=P9xlCiDGp5Y,"1,692",2:29
3 Pillars of Management Education | upGrad,https://www.youtube.com/watch?v=Qn9wZux9c8g,"1,175",3:18
Gauri Pawar - HDFC Life PG Program in Life Insurance Learner | upGrad,https://www.youtube.com/watch?v=bUnqoZcsUmk,"4,221",1:54
Priyanka Chopra - It's Okay to Feel Demotivated | upGrad,https://www.youtube.com/watch?v=cCpU-Se267w,999,0:50
"Happy Diwali to all of you, from team upGrad!",https://www.youtube.com/watch?v=8zQJlT3RSe4,"1,071",1:33
Data Science Tutorial | Statistics & Hypothesis Testing Crash Course with Examples,https://www.youtube.com/watch?v=KGP8eoOXEiA,"3,547",18:17
What is Natural Language Processing | upGrad - Careers in Shorts,https://www.youtube.com/watch?v=JvCqP5v6Ln4,"3,074",3:04
Global MBA from the UK and Australia,https://www.youtube.com/watch?v=CKqp8W5FgjE,"315,861",0:31:00
Different Roles in Machine Learning Career | upGrad - Careers in Shorts,https://www.youtube.com/watch?v=6Gtcoy6A2lk,"1,654",7:21
Mrinalini Kumari on PG Diploma in Data Science | upGrad,https://www.youtube.com/watch?v=3-PoUCm7TxQ,"4,884",1:23
Free Learning Week on Data-Driven Management  | upGrad,https://www.youtube.com/watch?v=I00tyMFBmo4,"11,994",0:45
In Conversation With Our Alumni - Ronnie Screwvala | upGrad,https://www.youtube.com/watch?v=To-s0gyiSPQ,"1,592",8:19
Advanced Certification in Machine Learning and Cloud | upGrad & IIT-Madras,https://www.youtube.com/watch?v=3RJmBTJhqWI,"156,646",2:14
What is Artificial Intelligence & Deep Learning | upGrad - Careers in Shorts,https://www.youtube.com/watch?v=5hH4aUGze2w,"2,691",5:46
Learn Data-Driven Management | upGrad Learning Week,https://www.youtube.com/watch?v=oKKZeNHNfhU,"30,417",1:10
Priyanka Chopra on Picking the Right Opportunities in Life | upGrad,https://www.youtube.com/watch?v=0zA6pm6W71c,"2,414",3:18
There is No Room for a Person Who is Not Willing to Collaborate | upGrad,https://www.youtube.com/watch?v=9LPq3fcmKYw,272,1:51
Today You Cannot Complain About No Opportunities | upGrad,https://www.youtube.com/watch?v=mRKKtWcXU7o,293,1:04
What is Machine Learning | upGrad - Careers in Shorts,https://www.youtube.com/watch?v=lZPNiPRAKZ4,"4,015",6:55
Apekshit Sorte -  'HDFC Life PG Program in Life Insurance' learner | upGrad,https://www.youtube.com/watch?v=BafIZUBNuUU,"2,839",2:08
Top 5 things to know before you get into Machine Learning | upGrad,https://www.youtube.com/watch?v=lm_CUcuo-sg,"3,149",3:36
3 Must Have Skills a Modern-Day Manager Needs to Succeed | upGrad,https://www.youtube.com/watch?v=8UTGy0Ezw3Q,"1,460",5:52
Abhijit Banerjee (Nobel Prize Winner 2019 - Economic Sciences) | upGrad,https://www.youtube.com/watch?v=0fbQitw9IDM,530,0:31
How To Create Your own Personal Brand by Priyanka Chopra,https://www.youtube.com/watch?v=FHCtubhz8IE,"1,327",0:59
Your Success is Determined by the Virtue of Your Hunger to Learn | upGrad,https://www.youtube.com/watch?v=lTpkYBYTJlM,368,1:38
All about the Nobel Prize in Physics 2019 | #SimplySamjhao,https://www.youtube.com/watch?v=ax76de5u3No,372,8:11
It's your Job to Learn from a Teacher: Harsha Bhogle | upGrad,https://www.youtube.com/watch?v=7cxE-2wKNx4,"2,140",4:05
What is X-Factor For Success? Learn from Priyanka Chopra,https://www.youtube.com/watch?v=43jmY8M27lQ,"3,151",1:18
What Are Companies Looking For In Data-Driven Roles? | Data Scientist Skills | upGrad,https://www.youtube.com/watch?v=0B_5qGxhCDs,445,8:05
How to Make Your Sky Pink - A Conversation with Priyanka Chopra and Ronnie Screwvala,https://www.youtube.com/watch?v=KoFh9rGehbY,"2,030",4:21
Accelerate 3.0 - Offline Hiring Event | upGrad,https://www.youtube.com/watch?v=yB2y-Ri2Rj0,"3,557",2:48
Top 5 Reasons to Learn Data Science,https://www.youtube.com/watch?v=YxvMrFE3_M8,"8,542",2:53
"Roundtable with Ronnie Screwvala | Success Stories of Sagar, Parinita and Shankar | upGrad",https://www.youtube.com/watch?v=FaGxUFcosZI,"2,938",13:38
"Roundtable with Ronnie Screwvala | Success Stories of Nikhil, Bhargav and Rohit | upGrad",https://www.youtube.com/watch?v=nCJbNuETlPY,"7,545",12:06
Strategic Digital Marketing Course | Cambridge Judge Business School | upGrad,https://www.youtube.com/watch?v=TAA31m0ogMc,"1,046",0:48
Digital Lowdown | EP02 [Apr'19] | Tech Giants | Instant Fizz | Latest News of Digital World | upGrad,https://www.youtube.com/watch?v=yAgjz6M54UA,413,4:00
Evolution of Online Education: Impact On The Lives Of Professionals | upGrad Founders' Podcast,https://www.youtube.com/watch?v=G6-uk9BFWck,"5,192",2:01
How to Prepare for Masters Degree | Spoorthi Madhavan | Student Success Story | upGrad,https://www.youtube.com/watch?v=j5-MaIUC4u8,"5,182",3:24
Digital Lowdown | EP01 [Mar 2019] | Indian Elections | Influence Peddling | upGrad,https://www.youtube.com/watch?v=xmknqKUEXFU,570,3:48:00
#LifeKoKaroLift With Data Science Programs | Data Science Career | upGrad,https://www.youtube.com/watch?v=WCejiGQ0hAY,"1,569,023",1:28
Be What You Want To Be - Be You | International Women's Day 2019 | upGrad,https://www.youtube.com/watch?v=PyQVEPTHbg4,426,1:18
Sushmita Das On Strategic Digital Marketing Program | Student Success Story | upGrad,https://www.youtube.com/watch?v=EjuouLjAIn0,"1,381",4:12
PG Certification In Blockchain By IIIT-Bangalore | upGrad,https://www.youtube.com/watch?v=NdsbbZtQdV0,"185,498",0:48
upGrad Online Power Learning | #BossKoVillainMatBanao ft. Dracula,https://www.youtube.com/watch?v=jsNJS9TyLgE,"4,188,083",0:15
upGrad Online Power Learning | #BossKoVillainMatBanao ft. Rakshas,https://www.youtube.com/watch?v=NSJNNoTVqUY,"3,195,857",0:15
upGrad Online Power Learning | #BossKoVillainMatBanao ft. Pirate,https://www.youtube.com/watch?v=we4Da_xFbew,"2,065,183",0:15
Celebrating 500+ Career Transitions | 500+ Success Stories | upGrad Online Power Learning,https://www.youtube.com/watch?v=o8kKQYWNgs0,414,0:47
Digital Lowdown | EP03 [Apr 2019] | Binge Watching | Latest News of Digital World | upGrad,https://www.youtube.com/watch?v=8UJkqZX8cdQ,"1,080",3:56
PG Program in Marketing & Sales Management | Marketing Management Course | IMT Ghaziabad | upGrad,https://www.youtube.com/watch?v=mQnz2Y5EjvI,"22,658",0:53
upGrad Online Power Learning | #BossKoVillainMatBanao ft. Veerappan,https://www.youtube.com/watch?v=Ke0bxG22gw0,"6,060,993",0:15
upGrad - Online Power Learning | #LifeKoKaroLift,https://www.youtube.com/watch?v=UOy_r1oUW4s,"178,757",1:07
MBA (Executive) with Specialisation in Business Analytics | upGrad & NMIMS Global Access School,https://www.youtube.com/watch?v=plf1DjGLn6o,"187,461",0:30
PG Diploma Courses In Machine Learning And AI (Artificial Intelligence) | IIIT-Bangalore | upGrad,https://www.youtube.com/watch?v=0DOENg_rJfM,"201,789",0:48
How to Make an Elevator Pitch | 5 Tips | Perfect Elevator Pitch Tips | StartUp Ki Baat | upGrad,https://www.youtube.com/watch?v=SFNN2gnu8Gs,"1,015",1:03
Top 5 Tips On How To Keep Your Employees Motivated | Employee Motivation | StartUp Ki Baat | upGrad,https://www.youtube.com/watch?v=HMys2MV2lU0,733,1:23
Top 5 Tips on 'How to Find the Right Cofounders' | Expert Advice | StartUp Ki Baat | upGrad,https://www.youtube.com/watch?v=T1gK9flrrqQ,856,1:33
What is Big Data? | Big Data Explained in Less Than 3 minutes | upGrad,https://www.youtube.com/watch?v=7d1GeVdCLvc,"18,787",2:42
Make Career Transformations Through Online Education | Career Growth | UpGrad,https://www.youtube.com/watch?v=D6tdDs1jTF4,"11,952",8:09
Natural Language Processing | 5 Business Applications of NLP | upGrad,https://www.youtube.com/watch?v=MZ8rJfg2mLs,"20,424",2:14
What is Machine Learning? | Machine Learning Tutorial | upGrad,https://www.youtube.com/watch?v=fg9BaCZefn4,"13,379",4:06
Machine Learning Project Ideas | Machine Learning Projects | upGrad,https://www.youtube.com/watch?v=Af61SygTVFs,"45,547",1:30
Data Science Vs Machine Learning Vs Big Data | Career Paths Explained | upGrad,https://www.youtube.com/watch?v=5mCnQz3wwAY,"102,598",3:11
Upskilling With India's Best Data Science Course | Success Stories | upGrad,https://www.youtube.com/watch?v=e38MkpMQ6-c,"208,903",0:52
Career Transition To Data Science | From an MNC to a Startup | Puneet Tripathi | upGrad,https://www.youtube.com/watch?v=kYPxNpafn3I,"1,199",1:31
Data Analytics For Beginners | Data Analytics Tutorial | Back To School | upGrad,https://www.youtube.com/watch?v=hTExQytjg_Y,"9,718",3:13
UpGrad Singapore BaseCamp | Building Careers Of Tomorrow In South East Asia | upGrad,https://www.youtube.com/watch?v=gnwcgVXbd6Q,419,1:03
Workplace Flexibility For Employee Development | Employee Development Plan | Suchita Jain | UpGrad,https://www.youtube.com/watch?v=ko6BYd91ghI,414,1:16
Strategic Digital Marketing | Mudit Garg's Experience | Success Stories | CJBSEE and upGrad,https://www.youtube.com/watch?v=bdFoFWCeorU,"36,831",0:30
Top Reasons To Learn Blockchain | Why Blockchain | Blockchain 101 | upGrad,https://www.youtube.com/watch?v=rzipys3m3oA,"8,333",1:05
Blockchain Disruptive Use Cases | Blockchain Technology 101 | upGrad,https://www.youtube.com/watch?v=4TbzBK4aNqM,"2,574",3:25
IT To Data Science - Sanyogita Patil | Career Transition | Success Stories | upGrad,https://www.youtube.com/watch?v=F5xMzTrzF7k,"1,665",1:08
Marketing Strategy | E03 | Brand Positioning | Digital Marketing Tips | upGrad,https://www.youtube.com/watch?v=l-uL-uab6f0,"6,472",3:15
Upskilling To Data Science From Engineering - Sudheer Rao | Success Stories | upGrad,https://www.youtube.com/watch?v=96prJqEcba0,"1,997",4:01
Top 5 Tips On How To Hire The Best Talent | Expert Advice | StartUp Ki Baat Ronnie Ke Saath | upGrad,https://www.youtube.com/watch?v=jyB6gDO3qLo,"1,200",1:45
Top 5 Tips On How To Market Your Product Effectively | Expert Advice | StartUp Ki Baat | upGrad,https://www.youtube.com/watch?v=7-hulD6dacI,"1,750",1:48
Digital Lowdown | E04 | IPL | Flipkart-Walmart Deal | Marketing News | upGrad,https://www.youtube.com/watch?v=2MQ5AHeKsTU,"4,430",4:19
Marketing Strategy | E02 | Audience Targeting | Digital Marketing Tips | upGrad,https://www.youtube.com/watch?v=bFPuYqUXtak,"5,814",3:36
UpGrad 3rd Anniversary Celebrations - We Are UpGrad,https://www.youtube.com/watch?v=LiO6RazBJSs,"2,276",8:44
360 Degree Leadership | Leadership Is About Having A 360° Degree Approach | Pawan Tejwani | upGrad,https://www.youtube.com/watch?v=k_YHGG3wcv8,838,3:57
Digital Lowdown | E03 | Marketing News | Facebook Scandal | Twitter | upGrad,https://www.youtube.com/watch?v=GdmI27-cCDU,"5,105",4:29
Digital Lowdown | E02 | Marketing News | LinkedIn | Coca-Cola | IPL | upGrad,https://www.youtube.com/watch?v=HLlI7DNQDXc,"4,690",4:03
"Talent Driven Growth for Tech Companies - Anurag Seth, Wipro | Tech Talent | upGrad",https://www.youtube.com/watch?v=oAF7VcOJ0xY,665,4:10
Product Management Certification Program | Product Management Course | upGrad,https://www.youtube.com/watch?v=-OkSybEY-ac,"295,276",0:58
Impact of Automation on Employment | E01 | UpGrad Founders' Podcast | upGrad,https://www.youtube.com/watch?v=hyRekvvn-t4,"1,985",11:00
Digital Lowdown | E01 | Marketing News | Facebook Data Breach | FoodPanda | upGrad,https://www.youtube.com/watch?v=JzNwES_8e5k,912,4:16
Strategic Digital Marketing | Dr. V. V. L. N. Sastry's Experience | Success Stories |CJBSEE & UpGrad,https://www.youtube.com/watch?v=XnGCTsdqoj0,"24,203",0:31:00
Digital Lowdown | EP05 | Marketing News | Microsoft | Apple | upGrad,https://www.youtube.com/watch?v=SKqSYwnaOLE,728,4:52
Big Data Applications | How MakeMyTrip Leverages Big Data | Industry Expert | upGrad,https://www.youtube.com/watch?v=uDlV3FLhsu4,"5,667",18:29
UpGrad's Learning week 2018 - Data Science,https://www.youtube.com/watch?v=Ticgxb5bge4,498,0:06
Learn Data Science | UpSkill Now | Learning Week In Data Science | upGrad,https://www.youtube.com/watch?v=s-byuTFezz8,692,2:08
Transition From Software to Data Science - Mirza Hashim | Career Transition |Success Stories |upGrad,https://www.youtube.com/watch?v=W7uB6sd5cEE,"14,284",3:19
PG Diploma in Data Science | Data Science Course | IIIT-Bangalore | upGrad,https://www.youtube.com/watch?v=C1X8kafOduo,"167,355",0:52
Marketing Strategy | E01 | Market Segmentation | Digital Marketing Tips | upGrad,https://www.youtube.com/watch?v=zG95qL3HV8Q,"7,086",4:57
Data Science Course | UpGrad Learning Week in Data Science | upGrad,https://www.youtube.com/watch?v=zeb2E5HJ3gg,"410,072",0:34
Social Media Strategy | How To Win The Organic Marketing Game | Marketing Insights | upGrad,https://www.youtube.com/watch?v=Txg14UkEYH0,"16,831",12:38
PG Diploma in Software Development - Blockchain Specialization | IIIT Bangalore | upGrad,https://www.youtube.com/watch?v=maqg6SIJEZU,"277,443",0:48
Digital Marketing Course | Upskill For The Digital Age - Chetan Mudholkar | Success Stories | upGrad,https://www.youtube.com/watch?v=ZJvQpvd0WcA,"1,189",2:57
How To Upskill To Data Science - Aishwarya Ramachandran | Success Story | Course Review | upGrad,https://www.youtube.com/watch?v=VsIP-4HXe8w,"107,408",3:19
How to Get a Job in India | 100% Job Guarantee with HDFC Life Insurance | upGrad & HDFC Life,https://www.youtube.com/watch?v=pWdRTrBtdek,"4,727",1:20
What is Data Science | How To Get Into The Data Industry? | Career Insights | upGrad,https://www.youtube.com/watch?v=zW3AC-1FJK4,"43,409",7:26
Executive Program In Strategic Digital Marketing | CJBS and UpGrad,https://www.youtube.com/watch?v=T_th7w79jCE,"9,113",3:50
How Target Gained A Product Manager From One Of Their Own | Career Transition | upGrad,https://www.youtube.com/watch?v=T8PM8Djg2zo,986,2:29
Product Manager Jobs | Product Managers: 6 Ways To Get Your Dream Job | upGrad,https://www.youtube.com/watch?v=EF3_KNK8aGA,"39,101",6:11
How UpGrad is Building Careers of Tomorrow? | Online Education | upGrad,https://www.youtube.com/watch?v=Enw0OgMPHWA,"225,935",1:29
Types Of Product Managers | Product Manager Career | UpGrad,https://www.youtube.com/watch?v=xG4eYfN9YAU,"43,905",5:12
Process Engineering to Data Science Career Transition | Swapnil | Student Success Stories | upGrad,https://www.youtube.com/watch?v=Ah3Nr5e6E2k,"109,604",0:48
Data Science | Sowjanya's Journey Towards Career of Tomorrow | Student Success Story | upGrad,https://www.youtube.com/watch?v=Vn7l-lbGMGQ,"281,087",1:35
UpGrad LABS | Upgrad LABS VIDEO | Story of upgrad LABS,https://www.youtube.com/watch?v=vzIRblQvJ0s,"12,985",6:18
"Interview: Rajeev Chandrasekhar, Member of Parliament on Online Education | UpGrad WordSpeak",https://www.youtube.com/watch?v=k07cndmGkAI,"13,116",0:49
UpGrad Helps Flipkart Product Manager | Upskill With UpGrad | UpGrad Courses | UpGrad,https://www.youtube.com/watch?v=-zpp_KBMBHw,"4,689",2:11
How To Develop A Content Strategy | Tips By UpGrad | UpGrad Courses,https://www.youtube.com/watch?v=v776Aia0lQQ,"23,459",4:18
Product Manager in B2B vs B2C Company | Product Management | UpGrad,https://www.youtube.com/watch?v=3l3vwUQULgE,"18,803",3:52
"Big Data Career and Skill | Industry Insights by Piyush Kumar, MakeMyTrip | upGrad",https://www.youtube.com/watch?v=BVNY9wpmDUA,"11,517",8:11
Product Manager Career Paths | Product Manager Career Insights | upGrad,https://www.youtube.com/watch?v=w_68XX0R5jg,"25,208",2:34
Product Manager Roles & Responsibilities | Startup Vs MNC Product Manager Roles | UpGrad,https://www.youtube.com/watch?v=qBH7dqFx_mU,"16,942",4:11
How To Crack Product Manager Interview | Career Path | Interview Tips | Product Management | UpGrad,https://www.youtube.com/watch?v=61M1r69ZWDg,"435,524",15:10
Supply Chain Blockchain Use Cases | Blockchain Technology 101 | upGrad,https://www.youtube.com/watch?v=i-MRbUAXHyw,"2,444",1:22
Rajdeep Sardesai On Democratising Information | UpGrad WordSpeak | upGrad,https://www.youtube.com/watch?v=BIF2yxVWO10,"3,678",1:02
Ronnie Screwvala: Combining Academic Proficiency of CJBS with UpGrad Online Learning Experience,https://www.youtube.com/watch?v=OGAgezFPQgs,"1,206",1:04
Product Manager Soft Skills | Upskill In Product Marketing | upGrad,https://www.youtube.com/watch?v=cpH1RkpDDoE,"11,462",2:47
Launching Online Master's Programs with Liverpool John Moores University | upGrad,https://www.youtube.com/watch?v=ooFwr1HcQj4,"302,133",1:59
Stuck in a Dead-End Job? | UpGrad Career Counselling - Part 2 | UpGrad Smart Learning,https://www.youtube.com/watch?v=QeqtLhGX7RQ,"17,049",0:30
Product Management Career Guide | Product Management Career Tips | UpGrad,https://www.youtube.com/watch?v=vrocH0X2JPk,"7,062",2:54
Product Manager Hard Skills | Upskill Your Career | Product Management Career | UpGrad,https://www.youtube.com/watch?v=dL5NBU9-JP8,"24,181",3:06
How To Become A Data Analyst With UpGrad Mentors | Career Transition Tips | upGrad,https://www.youtube.com/watch?v=gWOYEZyEO8k,"116,991",6:10
Digital Marketing | Student Success Story | Pooja Sriram | UpGrad Courses | UpGrad Mentorship,https://www.youtube.com/watch?v=oXrmwERSS_g,"2,600",4:36
Career Change To Product Management | Rohan Kikani | Student Success Story | upGrad,https://www.youtube.com/watch?v=RYgVx3glFqM,"2,638",2:05
How To Become A Product Manager | Meha Sinha | Student Success Story | upGrad,https://www.youtube.com/watch?v=vE1ULu-HNa0,"21,566",2:02:00
Entrepreneurs Talk | Ritesh Agarwal on Replacing Yourself with the Right Team | UpGrad,https://www.youtube.com/watch?v=LGTn6MPrzFM,"4,071",1:40
Product Manager Roles | Product Management | Career Insights | upGrad,https://www.youtube.com/watch?v=2dczveSrsv8,"416,601",7:54
Stuck in a Dead-End Job? | UpGrad Career Counselling - Part 3 | UpGrad Learning Program,https://www.youtube.com/watch?v=aXyaICNI-ZU,702,0:30
Data Analytics: Top 4 Jobs and Careers | Data Analytics Careers | UpGrad,https://www.youtube.com/watch?v=a6NesTcacXE,"127,026",5:23
Digital Marketing: Top 6 Jobs and Careers | Sales and Marketing | upGrad,https://www.youtube.com/watch?v=q1Vr8M1X3Vw,"65,418",4:48
How To Expand Your Product Portfolio | Deep Kalra | UpGrad,https://www.youtube.com/watch?v=h1TYPyyhDTs,122,3:56
Data Analytics Program | Thulasiram | Student Success Story | IIIT-B & upGrad,https://www.youtube.com/watch?v=AqyUekiO338,"7,316",2:48
Data Wrangling & Industry Practices | Data Wrangling Workshop | UpGrad,https://www.youtube.com/watch?v=ilIrBjy5zIQ,"4,888",20:47
